Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency
14068.0,1262.52,3,2010-04-15 14:28:00,238
14069.0,230.06,2,2010-07-13 12:12:00,149
14070.0,326.55,1,2010-01-24 12:27:00,319
14072.0,390.85,1,2010-02-11 12:31:00,301
14074.0,219.39999999999998,1,2010-03-26 13:55:00,258
14075.0,782.61,2,2010-11-01 13:15:00,38
14077.0,115.66,1,2010-11-09 16:01:00,30
14078.0,641.61,4,2010-12-01 12:54:00,8
14080.0,1070.08,4,2010-10-22 14:04:00,48
14082.0,231.10999999999999,1,2010-11-12 11:47:00,27
14083.0,388.83,3,2010-12-03 12:24:00,6
14084.0,150.5,1,2010-07-15 14:36:00,147
14086.0,39.95,1,2010-09-03 10:52:00,97
14087.0,651.8,2,2010-10-31 11:22:00,39
14092.0,3152.54,10,2010-11-30 14:48:00,9
14094.0,335.22,1,2010-09-26 11:58:00,74
14095.0,2.95,1,2009-12-17 12:49:00,357
14097.0,422.85999999999996,2,2010-08-15 14:20:00,116
14099.0,2661.54,9,2010-11-29 13:03:00,10
14104.0,552.37,3,2010-11-15 13:13:00,24
14106.0,214.79999999999998,1,2009-12-02 14:09:00,372
14107.0,2174.07,4,2010-09-17 12:25:00,83
14108.0,447.05,2,2009-12-08 15:25:00,366
14112.0,2919.44,6,2010-09-14 13:41:00,86
14114.0,977.5600000000001,5,2010-11-09 09:13:00,30
14115.0,622.6700000000001,2,2010-07-26 12:36:00,136
14118.0,458.45,1,2010-10-07 11:59:00,63
14119.0,183.37,2,2010-11-29 10:33:00,10
14122.0,362.42,3,2010-10-29 15:11:00,41
14123.0,436.18,1,2009-12-06 15:35:00,368
14126.0,466.33000000000004,1,2010-09-21 14:51:00,79
14127.0,1190.3700000000001,3,2010-11-24 16:56:00,15
14128.0,286.71,1,2010-06-06 14:05:00,186
14129.0,1467.48,4,2010-11-05 09:59:00,34
14130.0,1398.81,3,2010-11-29 17:11:00,10
14131.0,187.87,1,2010-03-01 11:59:00,283
14133.0,305.5,1,2009-12-06 12:10:00,368
14136.0,1570.81,5,2010-11-04 11:53:00,35
14137.0,332.7,1,2010-01-13 12:30:00,330
14139.0,670.98,3,2010-08-06 14:00:00,125
14142.0,671.34,2,2010-12-01 16:33:00,8
14144.0,30.599999999999998,1,2010-08-10 15:17:00,121
14147.0,2106.8,7,2010-11-16 08:11:00,23
14148.0,309.09000000000003,1,2010-10-21 14:08:00,49
14151.0,679.45,2,2010-02-04 15:35:00,308
14152.0,1376.05,5,2010-11-17 14:20:00,22
14153.0,233.4,1,2010-08-13 14:35:00,118
14157.0,569.9,3,2010-11-15 15:10:00,24
14159.0,3236.15,9,2010-11-25 13:32:00,14
14161.0,2208.36,5,2010-12-05 13:18:00,4
14163.0,148.71,1,2010-09-03 17:15:00,97
14166.0,256.85,2,2010-07-22 19:42:00,140
14167.0,721.65,4,2010-09-01 17:15:00,99
14168.0,370.45,2,2010-10-15 10:49:00,55
14169.0,616.03,2,2010-10-05 08:45:00,65
14170.0,597.33,3,2010-11-29 13:10:00,10
14171.0,135.0,1,2009-12-09 13:50:00,365
14172.0,402.72,3,2010-04-13 13:26:00,240
14173.0,135.16,2,2010-03-08 13:24:00,276
14176.0,339.11,2,2010-12-07 11:45:00,2
14177.0,1669.93,9,2010-11-23 14:23:00,16
14180.0,1570.73,9,2010-12-02 13:08:00,7
14181.0,310.55,2,2010-10-25 08:27:00,45
14182.0,678.77,4,2010-09-22 11:45:00,78
14183.0,286.29,2,2010-10-24 14:45:00,46
14186.0,1550.63,5,2010-10-08 13:30:00,62
14187.0,123.5,1,2010-08-23 12:06:00,108
14189.0,1160.31,2,2010-12-06 11:42:00,3
14190.0,79.9,1,2010-02-11 14:27:00,301
14191.0,132.9,2,2010-11-10 12:27:00,29
14192.0,293.74,1,2010-11-16 17:44:00,23
14193.0,356.8,1,2010-11-08 12:31:00,31
14195.0,1603.6,4,2010-09-26 14:06:00,74
14197.0,390.05,1,2010-10-25 10:01:00,45
14198.0,868.33,5,2010-11-04 13:50:00,35
14199.0,906.3,3,2010-10-12 08:25:00,58
14200.0,379.2,1,2010-04-01 13:01:00,252
14201.0,446.1,3,2010-10-26 18:51:00,44
14202.0,847.76,3,2010-11-23 17:13:00,16
14203.0,339.34,1,2010-11-07 13:35:00,32
14204.0,901.9300000000001,3,2010-10-13 13:32:00,57
14205.0,1947.5,7,2010-11-10 14:37:00,29
14206.0,856.85,2,2010-11-16 18:20:00,23
14207.0,157.8,1,2010-01-21 09:33:00,322
14208.0,415.31,1,2010-06-06 13:11:00,186
14209.0,2919.84,9,2010-11-19 13:58:00,20
14211.0,2161.19,9,2010-10-24 12:54:00,46
14212.0,1119.6599999999999,1,2010-09-20 11:48:00,80
14213.0,1192.2,1,2010-10-31 10:37:00,39
14215.0,1626.61,4,2010-12-06 15:34:00,3
14216.0,310.74,1,2010-10-21 15:07:00,49
14217.0,1411.91,7,2010-12-08 13:28:00,1
14219.0,543.89,2,2010-10-26 10:34:00,44
14220.0,882.5999999999999,2,2010-05-21 13:29:00,202
14221.0,3084.69,8,2010-09-16 14:41:00,84
14224.0,847.78,5,2010-11-14 13:53:00,25
14225.0,2037.02,4,2010-10-01 10:32:00,69
14226.0,770.34,1,2010-09-24 14:32:00,76
14227.0,3015.2000000000003,5,2010-10-21 10:49:00,49
14228.0,745.5,3,2010-09-28 09:45:00,72
14229.0,1046.84,4,2010-11-01 13:04:00,38
14230.0,979.8000000000001,3,2010-09-30 09:07:00,70
14231.0,309.91,1,2010-09-15 09:52:00,85
14233.0,1441.55,3,2010-08-31 15:03:00,100
14235.0,1573.1299999999999,4,2010-07-29 17:24:00,133
14236.0,1253.78,4,2010-12-02 18:49:00,7
14237.0,471.14,2,2010-12-01 13:20:00,8
14238.0,287.38,2,2010-02-15 11:39:00,297
14239.0,1882.3200000000002,10,2010-10-04 15:01:00,66
14240.0,357.15,1,2010-10-12 12:48:00,58
14241.0,120.0,1,2010-01-12 15:11:00,331
14244.0,366.41999999999996,1,2010-02-17 11:40:00,295
14247.0,635.89,4,2010-10-31 13:58:00,39
14248.0,730.37,2,2010-09-06 14:04:00,94
14252.0,350.99,1,2010-11-23 13:36:00,16
14253.0,363.40000000000003,2,2010-08-03 14:55:00,128
14254.0,601.03,1,2010-10-03 11:52:00,67
14256.0,1504.93,3,2010-08-05 09:30:00,126
14257.0,2854.73,4,2010-11-24 16:00:00,15
14260.0,824.28,3,2010-08-25 14:55:00,106
14263.0,322.93,1,2010-10-12 14:09:00,58
14264.0,1183.39,4,2010-11-25 17:42:00,14
14265.0,843.17,2,2010-09-01 12:20:00,99
14266.0,40.56,1,2010-10-07 13:32:00,63
14268.0,354.85,1,2010-08-26 10:45:00,105
14269.0,295.73,1,2010-09-26 12:53:00,74
14271.0,106.81,1,2010-10-26 17:01:00,44
14272.0,482.85,2,2010-05-26 09:49:00,197
14274.0,256.6,1,2010-01-22 12:51:00,321
14275.0,1189.3799999999999,6,2010-11-09 09:06:00,30
14276.0,982.94,4,2010-10-28 17:13:00,42
14278.0,205.83,1,2010-10-26 12:07:00,44
14279.0,191.86,2,2010-07-07 08:42:00,155
14281.0,245.15,1,2010-10-27 14:45:00,43
14283.0,628.4399999999999,4,2010-09-02 14:46:00,98
14284.0,704.4,1,2010-02-24 12:06:00,288
14285.0,1374.41,4,2010-07-14 14:07:00,148
14290.0,2201.91,3,2010-10-22 12:03:00,48
14293.0,2221.37,6,2010-12-06 10:18:00,3
14294.0,375.34,1,2010-10-28 16:25:00,42
14295.0,2186.71,3,2010-09-27 09:48:00,73
14296.0,456.40000000000003,2,2010-10-14 14:14:00,56
14301.0,1352.04,3,2010-10-19 14:09:00,51
14302.0,742.9000000000001,3,2010-10-05 08:10:00,65
14303.0,277.94,2,2010-10-28 15:37:00,42
14304.0,1341.56,2,2010-11-25 10:20:00,14
14306.0,1058.0800000000002,4,2010-11-26 10:44:00,13
14307.0,2075.31,5,2010-12-01 11:41:00,8
14309.0,1428.28,2,2010-10-22 13:18:00,48
14310.0,492.1,1,2010-10-03 12:34:00,67
14311.0,206.19,1,2010-05-21 10:28:00,202
14312.0,1478.7,5,2010-11-26 11:40:00,13
14314.0,109.80000000000001,1,2010-10-05 08:00:00,65
14315.0,716.69,2,2010-05-24 13:56:00,199
14316.0,1370.34,5,2010-10-13 16:31:00,57
14318.0,158.02,1,2010-09-05 15:32:00,95
14319.0,494.85,1,2010-10-11 13:38:00,59
14320.0,868.96,3,2010-06-11 12:45:00,181
14321.0,687.3100000000001,2,2010-10-04 12:48:00,66
14322.0,474.1,4,2010-10-06 15:17:00,64
14324.0,701.61,2,2010-10-26 11:44:00,44
14325.0,245.48000000000002,1,2010-05-19 09:20:00,204
14326.0,757.13,2,2010-09-02 13:29:00,98
14327.0,1583.28,5,2010-11-22 15:24:00,17
14330.0,200.63,1,2010-03-26 09:10:00,258
14332.0,1077.2,2,2010-11-23 15:24:00,16
14334.0,1766.27,4,2010-10-10 10:33:00,60
14338.0,339.88,1,2010-06-21 10:32:00,171
14339.0,310.75,1,2010-10-07 08:50:00,63
14341.0,2285.04,10,2010-10-15 15:52:00,55
14342.0,249.88,2,2010-10-03 12:46:00,67
14343.0,1088.91,4,2010-10-14 13:05:00,56
14346.0,1294.17,3,2010-10-10 14:19:00,60
14347.0,82.6,1,2009-12-03 10:49:00,371
14350.0,689.1,2,2010-11-24 12:01:00,15
14353.0,285.9,2,2010-10-25 14:46:00,45
14355.0,840.0500000000001,3,2010-12-09 12:16:00,0
14358.0,400.06,2,2010-11-15 15:51:00,24
14361.0,214.70999999999998,1,2010-05-10 12:29:00,213
14363.0,227.47000000000003,2,2010-11-02 17:01:00,37
14365.0,634.68,2,2010-11-10 09:52:00,29
14366.0,136.0,1,2010-07-02 17:23:00,160
14369.0,469.13,2,2010-03-07 15:47:00,277
14370.0,1175.78,6,2010-09-15 10:53:00,85
14372.0,860.08,2,2010-09-22 16:17:00,78
14374.0,108.0,1,2010-06-16 14:25:00,176
14375.0,875.31,2,2010-09-15 14:45:00,85
14376.0,215.46,1,2010-01-25 15:36:00,318
14378.0,131.25,1,2010-03-28 12:22:00,256
14379.0,920.81,2,2010-11-11 16:29:00,28
14381.0,428.65999999999997,1,2010-09-14 16:15:00,86
14382.0,620.73,1,2010-11-14 16:32:00,25
14384.0,58.5,1,2010-07-27 09:53:00,135
14388.0,3488.16,9,2010-12-02 11:02:00,7
14389.0,854.55,3,2010-10-11 10:04:00,59
14390.0,1747.01,5,2010-12-02 11:57:00,7
14391.0,135.6,1,2010-05-12 09:42:00,211
14392.0,266.4,1,2010-10-03 12:56:00,67
14394.0,93.8,1,2010-05-24 10:43:00,199
14396.0,1633.94,6,2010-12-03 15:19:00,6
14398.0,707.79,2,2010-11-03 13:46:00,36
14399.0,2113.16,8,2010-11-10 13:23:00,29
14400.0,1157.77,2,2010-10-27 13:59:00,43
14401.0,2744.42,9,2010-10-11 15:25:00,59
14402.0,285.6,1,2010-02-25 13:20:00,287
14403.0,404.7,2,2010-04-29 08:47:00,224
14404.0,1424.79,8,2010-12-05 16:00:00,4
14405.0,195.0,1,2010-11-18 11:40:00,21
14408.0,1503.2400000000002,4,2010-08-25 13:08:00,106
14409.0,1696.64,5,2010-12-06 15:06:00,3
14410.0,1546.07,2,2010-11-28 14:57:00,11
14412.0,656.16,1,2010-10-11 12:33:00,59
14413.0,304.87,2,2010-10-25 14:41:00,45
14414.0,902.35,1,2010-11-30 10:12:00,9
14417.0,604.2,1,2010-11-17 10:55:00,22
14419.0,202.85,1,2010-11-22 11:09:00,17
14420.0,1251.65,3,2010-11-08 10:49:00,31
14421.0,1656.26,4,2010-07-15 12:30:00,147
14423.0,651.41,2,2010-09-28 10:42:00,72
14425.0,661.39,3,2010-10-01 10:24:00,69
14427.0,900.1800000000001,2,2010-08-02 11:25:00,129
14429.0,516.28,1,2010-11-01 10:08:00,38
14430.0,1220.9,3,2010-07-16 11:35:00,146
14431.0,2143.84,3,2010-11-25 14:03:00,14
14433.0,289.6,1,2010-08-31 12:35:00,100
14435.0,90.42,1,2010-07-26 12:33:00,136
14436.0,182.64000000000001,1,2010-06-04 11:32:00,188
14437.0,895.84,5,2010-12-09 09:27:00,0
14441.0,2898.8,7,2010-11-30 19:35:00,9
14442.0,3777.2,5,2010-10-21 15:39:00,49
14443.0,966.27,2,2010-12-06 11:03:00,3
14444.0,132.04,1,2010-09-09 18:56:00,91
14445.0,221.65,1,2010-09-10 11:09:00,90
14446.0,201.73,1,2010-11-18 12:08:00,21
14447.0,548.5,1,2010-11-04 13:32:00,35
14449.0,1575.7,5,2010-12-02 14:09:00,7
14450.0,645.19,4,2010-11-25 11:58:00,14
14451.0,2646.18,10,2010-11-15 14:09:00,24
14452.0,401.15,2,2010-11-09 14:13:00,30
14454.0,977.3,5,2010-11-28 13:26:00,11
14455.0,628.21,4,2010-10-03 15:48:00,67
14458.0,228.62,1,2010-11-24 12:43:00,15
14459.0,3537.821,1,2010-02-26 13:26:00,286
14460.0,659.16,6,2010-11-08 15:00:00,31
14462.0,265.99,1,2010-10-03 14:13:00,67
14463.0,256.95,1,2010-07-28 11:35:00,134
14464.0,111.0,2,2010-05-20 18:00:00,203
14465.0,2887.4100000000003,8,2010-10-07 15:09:00,63
14466.0,2374.5,7,2010-12-02 13:36:00,7
14467.0,1622.23,8,2010-11-15 11:01:00,24
14468.0,204.24,1,2009-12-06 12:21:00,368
14469.0,2112.21,4,2010-10-19 14:30:00,51
14470.0,250.85,1,2010-10-05 12:39:00,65
14471.0,400.95,2,2010-04-27 17:12:00,226
14472.0,291.38,1,2010-01-19 13:09:00,324
14474.0,730.42,1,2010-05-09 12:12:00,214
14475.0,225.3,1,2010-10-27 09:20:00,43
14477.0,660.0,3,2010-09-29 14:05:00,71
14478.0,1276.66,4,2010-11-22 15:29:00,17
14479.0,982.86,3,2010-12-09 12:59:00,0
14480.0,1020.47,3,2010-11-02 12:35:00,37
14481.0,1674.98,3,2010-10-28 19:20:00,42
14482.0,2289.76,6,2010-11-25 15:26:00,14
14483.0,120.0,1,2009-12-03 10:16:00,371
14484.0,749.0600000000001,3,2010-11-03 13:50:00,36
14486.0,175.5,2,2010-07-16 09:42:00,146
14487.0,257.28000000000003,2,2010-12-06 13:22:00,3
14489.0,1111.55,3,2010-09-28 15:26:00,72
14490.0,1273.47,2,2010-10-29 15:04:00,41
14491.0,127.2,1,2010-12-02 12:10:00,7
14492.0,1921.91,7,2010-10-05 13:21:00,65
14493.0,2746.91,5,2010-11-14 16:16:00,25
14494.0,261.9,2,2010-11-03 13:13:00,36
14495.0,51.0,1,2010-02-18 08:49:00,294
14496.0,2129.42,6,2010-12-01 15:35:00,8
14497.0,221.69,1,2010-02-04 09:59:00,308
14498.0,1953.95,5,2010-11-03 11:11:00,36
14499.0,1323.65,4,2010-11-30 14:28:00,9
14506.0,1278.5,3,2010-12-05 14:25:00,4
14507.0,1901.25,5,2010-11-26 11:24:00,13
14508.0,598.52,3,2010-11-28 13:21:00,11
14509.0,110.95,1,2010-06-23 13:21:00,169
14510.0,1007.28,3,2010-11-29 12:46:00,10
14512.0,948.19,5,2010-11-21 13:00:00,18
14513.0,332.42,3,2010-09-29 12:11:00,71
14514.0,3543.63,6,2010-09-29 13:14:00,71
14515.0,1647.17,6,2010-11-17 12:24:00,22
14516.0,163.92,1,2010-07-11 14:07:00,151
14519.0,206.09,2,2010-01-25 11:18:00,318
14521.0,199.45000000000002,1,2010-08-05 16:35:00,126
14522.0,784.08,4,2010-04-23 10:45:00,230
14524.0,1066.03,4,2010-10-26 11:21:00,44
14526.0,262.4,1,2010-11-15 13:32:00,24
14530.0,3271.4900000000002,10,2010-11-08 13:05:00,31
14531.0,376.34,1,2010-08-17 10:16:00,114
14532.0,2926.33,7,2010-10-24 12:24:00,46
14533.0,1516.65,4,2010-10-28 16:42:00,42
14534.0,1821.11,8,2010-11-07 10:44:00,32
14535.0,3155.2,6,2010-11-09 16:03:00,30
14537.0,285.84000000000003,1,2010-03-26 13:44:00,258
14538.0,982.59,3,2010-06-27 10:23:00,165
14540.0,2799.08,8,2010-11-25 10:51:00,14
14541.0,1038.03,6,2010-10-19 15:07:00,51
14544.0,957.98,1,2010-08-26 16:00:00,105
14545.0,349.25,1,2010-02-03 15:23:00,309
14546.0,2619.81,6,2010-11-28 12:15:00,11
14548.0,1974.69,7,2010-08-12 15:48:00,119
14549.0,627.3100000000001,3,2010-10-15 08:26:00,55
14550.0,587.69,2,2010-11-16 14:05:00,23
14551.0,693.81,5,2010-10-24 14:45:00,46
14552.0,346.21,2,2010-11-24 12:36:00,15
14553.0,982.27,4,2010-10-24 12:00:00,46
14555.0,1991.49,4,2010-11-23 11:35:00,16
14556.0,835.34,3,2010-04-22 14:57:00,231
14558.0,655.5,3,2010-02-23 12:51:00,289
14559.0,75.6,1,2010-11-14 16:05:00,25
14562.0,1654.63,8,2010-11-14 11:10:00,25
14563.0,664.32,2,2010-07-18 12:01:00,144
14564.0,2605.62,2,2010-10-01 09:02:00,69
14565.0,760.1,1,2010-08-23 09:48:00,108
14566.0,2660.0,3,2010-10-18 14:57:00,52
14568.0,919.7,1,2010-09-30 17:15:00,70
14569.0,371.59,3,2010-09-13 10:51:00,87
14570.0,295.19,1,2010-09-22 13:07:00,78
14571.0,161.65,1,2010-10-10 15:06:00,60
14572.0,2776.44,4,2010-10-18 17:11:00,52
14573.0,968.0,5,2010-12-02 19:59:00,7
14574.0,143.70000000000002,1,2009-12-07 12:42:00,367
14575.0,460.71,1,2010-08-08 14:51:00,123
14576.0,35.400000000000006,1,2010-12-02 17:51:00,7
14577.0,514.54,3,2010-11-10 12:19:00,29
14579.0,105.56,1,2010-10-03 14:36:00,67
14580.0,14.850000000000001,1,2010-07-09 15:20:00,153
14581.0,295.2,1,2010-06-13 15:48:00,179
14583.0,728.48,3,2010-11-21 15:28:00,18
14584.0,705.65,4,2010-10-14 13:48:00,56
14585.0,986.22,4,2010-11-22 12:44:00,17
14588.0,135.39,1,2010-05-10 15:08:00,213
14589.0,39.75,1,2010-12-03 11:42:00,6
14593.0,3086.52,9,2010-11-07 12:51:00,32
14594.0,255.0,1,2010-12-01 13:54:00,8
14595.0,423.85,2,2010-09-12 12:47:00,88
14596.0,229.47,1,2010-03-23 12:13:00,261
14597.0,1318.3899999999999,4,2010-11-25 13:38:00,14
14598.0,162.07,1,2010-05-19 13:07:00,204
14599.0,474.54,2,2010-11-14 14:49:00,25
14600.0,471.84000000000003,1,2010-11-11 15:56:00,28
14602.0,205.35999999999999,1,2010-02-21 15:47:00,291
14604.0,136.35999999999999,1,2010-03-16 13:00:00,268
14605.0,936.31,4,2010-11-30 14:07:00,9
14608.0,1557.79,6,2010-11-25 15:52:00,14
14609.0,884.64,6,2010-11-14 10:14:00,25
14610.0,24.35,2,2010-11-09 10:58:00,30
14611.0,604.3299999999999,2,2010-09-22 09:19:00,78
14612.0,877.7,1,2010-10-20 16:01:00,50
14613.0,76.32000000000001,1,2010-01-28 13:02:00,315
14614.0,295.13,1,2010-11-18 13:04:00,21
14615.0,951.76,5,2010-11-10 13:36:00,29
14616.0,121.7,2,2010-11-19 16:33:00,20
14617.0,190.47000000000003,2,2010-11-02 11:41:00,37
14618.0,788.88,4,2010-11-28 10:24:00,11
14619.0,896.8000000000001,1,2010-06-16 14:41:00,176
14621.0,1212.21,4,2010-07-16 07:50:00,146
14623.0,1170.33,5,2010-11-24 15:26:00,15
14624.0,588.22,4,2010-10-20 15:16:00,50
14625.0,3598.25,9,2010-11-30 12:33:00,9
14626.0,2619.65,7,2010-11-09 09:23:00,30
14627.0,462.75,1,2010-11-25 16:32:00,14
14628.0,1326.04,3,2010-09-23 18:24:00,77
14630.0,338.65,1,2010-08-12 16:38:00,119
14631.0,1018.71,3,2010-11-18 10:37:00,21
14634.0,2124.46,4,2010-09-28 10:40:00,72
14635.0,215.22,1,2010-09-12 10:47:00,88
14637.0,106.67999999999999,1,2010-01-31 15:52:00,312
14639.0,1994.47,3,2010-10-27 13:47:00,43
14640.0,1541.98,4,2010-10-26 09:45:00,44
14643.0,986.08,3,2010-04-01 08:33:00,252
14644.0,1416.96,5,2010-10-21 10:10:00,49
14645.0,279.8,1,2010-03-15 11:33:00,269
14647.0,276.75,1,2010-07-04 13:27:00,158
14649.0,2358.02,5,2010-11-22 13:59:00,17
14650.0,62.5,1,2010-04-29 20:27:00,223
14651.0,1379.52,7,2010-11-10 16:05:00,29
14653.0,1488.68,4,2010-07-14 12:19:00,148
14654.0,246.86,1,2009-12-01 12:57:00,373
14655.0,1946.28,3,2010-11-16 12:28:00,23
14656.0,523.6,3,2010-10-20 13:26:00,50
14657.0,612.65,2,2010-10-06 15:33:00,64
14662.0,645.16,3,2010-10-08 13:31:00,62
14663.0,490.6,2,2010-10-05 13:21:00,65
14665.0,913.95,2,2010-10-08 14:40:00,62
14668.0,111.63,1,2010-09-20 15:03:00,80
14669.0,1973.94,4,2010-03-16 09:39:00,268
14670.0,190.47,1,2009-12-07 13:59:00,367
14671.0,1127.45,2,2010-06-08 13:39:00,184
14672.0,347.59,2,2010-07-12 10:23:00,150
14673.0,1674.41,3,2010-12-07 12:49:00,2
14674.0,173.66,1,2010-07-18 14:25:00,144
14675.0,462.15,1,2010-11-16 12:22:00,23
14677.0,184.91,1,2010-04-26 09:48:00,227
14678.0,403.39,1,2010-05-09 14:32:00,214
14679.0,1289.44,3,2010-11-23 11:51:00,16
14681.0,376.20000000000005,3,2010-11-17 15:42:00,22
14682.0,1462.81,4,2010-10-07 09:53:00,63
14683.0,146.56,1,2010-04-30 17:18:00,223
14684.0,232.27,1,2010-11-14 14:07:00,25
14686.0,885.83,5,2010-10-21 18:31:00,49
14687.0,773.6800000000001,2,2010-11-04 18:56:00,35
14688.0,2082.7,8,2010-12-01 09:37:00,8
14690.0,422.63,2,2010-11-12 14:51:00,27
14692.0,1153.54,8,2010-11-24 12:40:00,15
14693.0,992.46,6,2010-10-10 13:26:00,60
14694.0,244.31,1,2010-04-01 19:46:00,252
14695.0,1620.07,3,2010-07-08 14:18:00,154
14696.0,688.95,2,2010-12-01 15:37:00,8
14699.0,593.47,3,2010-09-30 15:14:00,70
14700.0,880.96,2,2010-10-20 12:26:00,50
14701.0,2012.72,6,2010-09-23 11:46:00,77
14704.0,266.66,2,2010-10-11 11:53:00,59
14706.0,390.69,1,2010-03-31 11:09:00,253
14707.0,139.2,2,2010-09-30 11:37:00,70
14708.0,1085.91,3,2010-12-06 12:23:00,3
14710.0,1316.46,9,2010-11-25 13:29:00,14
14712.0,411.0,1,2010-10-17 14:49:00,53
14713.0,2752.11,11,2010-12-09 18:58:00,0
14714.0,746.05,3,2010-10-28 17:46:00,42
14715.0,957.17,4,2010-09-23 13:04:00,77
14716.0,235.77,1,2010-09-21 12:07:00,79
14717.0,81.3,1,2009-12-06 13:05:00,368
14718.0,226.42,1,2010-10-25 13:07:00,45
14721.0,115.77,1,2010-11-25 13:08:00,14
14722.0,325.45,2,2010-08-19 14:34:00,112
14723.0,933.0600000000001,7,2010-12-03 14:26:00,6
14724.0,345.25,1,2010-04-28 13:26:00,225
14725.0,591.28,3,2010-11-10 11:47:00,29
14726.0,124.75,1,2010-02-23 12:35:00,289
14727.0,196.65,2,2010-06-11 13:30:00,181
14728.0,190.58,1,2010-10-22 15:57:00,48
14729.0,593.89,3,2010-12-01 12:43:00,8
14732.0,2814.58,11,2010-11-12 16:42:00,27
14734.0,1056.42,4,2010-10-10 12:04:00,60
14736.0,401.08,2,2010-08-11 15:21:00,120
14737.0,2389.62,1,2010-11-04 11:29:00,35
14738.0,507.45,2,2010-05-27 20:31:00,195
14740.0,2712.85,8,2010-10-26 09:47:00,44
14741.0,497.25,2,2010-12-02 08:43:00,7
14742.0,579.85,1,2010-09-30 14:07:00,70
14743.0,50.48,1,2010-04-26 10:26:00,227
14744.0,2785.1,8,2010-12-08 10:21:00,1
14745.0,1351.55,7,2010-07-26 13:07:00,136
14746.0,593.5,4,2010-10-29 14:44:00,41
14748.0,1736.57,7,2010-12-06 10:24:00,3
14749.0,310.15,1,2010-08-17 12:36:00,114
14750.0,112.03,1,2009-12-03 17:57:00,371
14751.0,126.45,2,2010-01-24 13:37:00,319
14753.0,306.36,1,2010-09-05 11:04:00,95
14754.0,912.4300000000001,4,2010-10-10 10:22:00,60
14756.0,1864.8,2,2010-11-22 09:22:00,17
14758.0,1380.9099999999999,3,2010-11-08 09:42:00,31
14761.0,192.02,1,2010-09-21 14:22:00,79
14762.0,117.05000000000001,1,2010-03-23 15:36:00,261
14767.0,382.81,1,2010-08-22 14:54:00,109
14770.0,2761.2200000000003,6,2010-08-29 10:45:00,102
14771.0,594.62,2,2010-03-28 12:52:00,256
14773.0,140.55,1,2010-04-26 10:29:00,227
14774.0,241.45,1,2010-06-29 12:26:00,163
14775.0,406.56,1,2010-12-02 16:38:00,7
14776.0,1170.0,4,2010-11-17 09:53:00,22
14777.0,307.56,1,2010-11-01 12:50:00,38
14783.0,307.3,1,2010-02-18 16:16:00,294
14784.0,159.94,1,2010-11-15 09:49:00,24
14786.0,90.96,1,2010-06-07 13:42:00,185
14787.0,110.65,1,2010-08-25 14:38:00,106
14788.0,476.88,1,2010-04-22 18:16:00,231
14790.0,1781.56,6,2010-11-30 17:45:00,9
14791.0,303.63,1,2010-04-12 10:24:00,241
14793.0,396.91,1,2010-06-22 16:54:00,170
14794.0,633.99,3,2010-11-02 09:06:00,37
14796.0,2867.15,11,2010-12-08 10:40:00,1
14797.0,300.31,1,2010-07-20 14:07:00,142
14798.0,550.5699999999999,5,2010-11-23 15:59:00,16
14799.0,180.45,1,2009-12-02 11:18:00,372
14800.0,3423.33,6,2010-12-05 11:10:00,4
14805.0,549.99,3,2010-10-31 14:50:00,39
14806.0,110.03999999999999,1,2010-09-26 15:50:00,74
14807.0,519.29,2,2010-11-14 12:47:00,25
14809.0,686.76,2,2010-03-28 15:44:00,256
14810.0,449.14,3,2010-12-05 12:08:00,4
14811.0,170.5,1,2010-11-17 13:09:00,22
14812.0,185.8,1,2010-04-20 12:13:00,233
14813.0,935.44,4,2010-12-05 11:57:00,4
14814.0,159.21,1,2010-05-07 14:10:00,216
14817.0,2599.52,5,2010-11-09 12:15:00,30
14818.0,512.61,3,2010-09-07 14:16:00,93
14819.0,198.09,2,2010-08-02 17:19:00,129
14820.0,767.47,5,2010-11-24 17:15:00,15
14821.0,1237.65,7,2010-12-08 08:43:00,1
14822.0,157.70000000000002,1,2010-08-11 12:52:00,120
14824.0,2895.2000000000003,6,2010-11-25 12:40:00,14
14826.0,385.2,2,2010-05-07 09:00:00,216
14829.0,995.29,4,2010-12-02 16:12:00,7
14831.0,1676.57,3,2010-01-28 14:31:00,315
14833.0,94.8,1,2010-07-29 10:06:00,133
14834.0,485.86,1,2010-10-28 17:37:00,42
14835.0,297.0,2,2010-06-29 10:08:00,163
14837.0,1810.82,5,2010-09-23 09:11:00,77
14838.0,773.6700000000001,2,2010-10-12 15:46:00,58
14839.0,915.28,3,2010-10-17 13:01:00,53
14840.0,299.86,1,2010-06-18 15:42:00,174
14843.0,211.79999999999998,1,2010-09-29 12:39:00,71
14844.0,3512.62,6,2010-10-05 11:54:00,65
14845.0,150.0,1,2010-04-19 10:19:00,234
14846.0,437.4,1,2010-10-08 17:07:00,62
14847.0,1039.55,2,2010-10-28 09:45:00,42
14848.0,310.56,1,2010-10-31 12:22:00,39
14850.0,1468.26,6,2010-10-18 15:52:00,52
14851.0,318.06,1,2010-03-19 11:52:00,265
14853.0,901.0699999999999,3,2010-10-12 17:17:00,58
14854.0,1563.03,4,2010-11-14 14:37:00,25
14857.0,2478.731,5,2010-09-23 14:09:00,77
