Customer ID,MonetaryValue,Frequency,Recency,Cluster
15177.0,948.93,1,61,1
15180.0,816.9300000000001,3,3,3
15181.0,510.72,2,56,1
15182.0,2376.1020000000003,9,21,2
15183.0,639.93,3,183,0
15184.0,283.19,2,23,1
15186.0,991.7900000000001,3,110,3
15188.0,310.43,1,361,0
15189.0,1298.99,5,17,3
15190.0,834.4399999999999,1,70,1
15191.0,588.05,3,99,1
15192.0,937.07,3,1,3
15196.0,313.7,2,68,1
15197.0,797.9,3,30,3
15198.0,377.71,3,44,1
15199.0,1853.7,6,10,2
15200.0,549.05,1,130,1
15201.0,606.4100000000001,2,75,1
15203.0,2572.38,9,26,2
15207.0,683.9200000000001,3,52,1
15208.0,100.4,1,59,1
15209.0,178.98000000000002,1,366,0
15210.0,845.01,2,14,1
15211.0,383.07,1,1,1
15212.0,106.47999999999999,1,12,1
15215.0,1687.49,4,29,3
15216.0,389.49,1,254,0
15217.0,426.24,1,199,0
15219.0,379.7,1,284,0
15221.0,2062.2000000000003,4,2,3
15222.0,2965.91,10,108,2
15223.0,662.2,3,245,0
15224.0,549.28,3,148,1
15227.0,1269.0900000000001,4,32,3
15228.0,2193.56,2,64,3
15229.0,160.5,1,222,0
15231.0,250.26,1,257,0
15233.0,59.400000000000006,1,37,1
15235.0,690.3000000000001,6,5,3
15240.0,2753.41,7,10,2
15241.0,1293.72,3,66,3
15242.0,302.04,1,58,1
15243.0,610.6,1,71,1
15244.0,280.51,1,302,0
15245.0,2095.0,5,38,2
15246.0,266.25,1,191,0
15247.0,620.06,2,113,1
15248.0,1893.93,3,47,3
15249.0,2577.54,5,66,2
15250.0,60.0,1,276,0
15252.0,1362.63,3,57,3
15253.0,1136.89,3,39,3
15254.0,787.99,2,182,0
15255.0,2815.17,8,32,2
15256.0,71.95,1,197,0
15257.0,368.75,1,50,1
15259.0,1182.3799999999999,4,148,3
15261.0,1253.18,3,17,3
15262.0,239.87,2,16,1
15264.0,454.66,1,166,0
15265.0,1839.52,2,240,0
15266.0,732.91,4,15,3
15268.0,961.9000000000001,3,114,3
15269.0,816.56,2,16,1
15271.0,2146.95,10,1,2
15272.0,1309.01,4,86,3
15273.0,228.96,1,235,0
15276.0,491.17,3,30,1
15277.0,220.44,1,61,1
15278.0,496.15999999999997,4,197,0
15279.0,1290.03,4,16,3
15280.0,284.4,2,124,1
15282.0,348.59,1,206,0
15283.0,148.33,3,26,1
15284.0,24.75,1,136,1
15285.0,94.92,1,43,1
15287.0,369.34000000000003,3,15,1
15288.0,1565.66,6,1,3
15289.0,653.3100000000001,2,94,1
15290.0,2553.06,8,29,2
15293.0,247.5,1,301,0
15294.0,233.35,1,46,1
15295.0,207.04,1,290,0
15299.0,3484.5299999999997,6,8,2
15301.0,2533.09,6,4,2
15302.0,308.0,1,366,0
15303.0,650.16,2,201,0
15304.0,225.15,2,4,1
15305.0,93.6,1,191,0
15306.0,2310.38,6,136,2
15309.0,797.96,4,246,0
15310.0,1634.64,1,114,3
15312.0,2005.3400000000001,8,19,2
15314.0,492.47999999999996,2,49,1
15317.0,129.75,1,313,0
15322.0,711.18,1,112,1
15323.0,434.6,3,198,0
15324.0,140.22000000000003,1,337,0
15325.0,1439.72,7,31,2
15326.0,1388.81,4,245,0
15328.0,107.24,1,43,1
15329.0,1909.13,8,10,2
15331.0,767.91,3,135,1
15336.0,240.5,1,37,1
15337.0,373.02,1,47,1
15338.0,277.93,1,313,0
15339.0,1246.95,5,57,3
15340.0,105.5,1,197,0
15341.0,382.2,1,85,1
15346.0,343.7,2,61,1
15347.0,1162.0,4,2,3
15350.0,547.6,2,9,1
15351.0,1770.23,4,5,3
15352.0,111.15,1,184,0
15353.0,2336.0,6,3,2
15356.0,664.66,4,4,3
15359.0,181.35,8,298,0
15361.0,270.15000000000003,3,162,0
15362.0,613.08,2,84,1
15363.0,678.11,2,8,1
15365.0,2242.81,6,39,2
15366.0,1786.57,5,45,3
15367.0,3203.74,7,54,2
15368.0,275.8,1,30,1
15370.0,1352.96,1,46,1
15371.0,59.400000000000006,1,298,0
15373.0,1002.9300000000001,6,7,3
15374.0,139.32,1,260,0
15375.0,60.959999999999994,1,326,0
15377.0,1211.75,4,18,3
15378.0,246.5,2,98,1
15379.0,1174.55,1,36,1
15380.0,1788.8,7,1,2
15381.0,1293.72,3,59,3
15384.0,1385.38,2,17,3
15385.0,625.2,2,28,1
15387.0,468.65,1,128,1
15389.0,2233.8,4,36,3
15390.0,1216.66,2,32,3
15391.0,289.87,1,220,0
15392.0,1376.0900000000001,3,10,3
15393.0,659.48,3,203,0
15394.0,3103.26,7,31,2
15396.0,508.20000000000005,1,219,0
15400.0,586.1,3,56,1
15401.0,216.95000000000002,2,88,1
15402.0,1203.77,4,23,3
15403.0,170.88,2,127,1
15404.0,257.06,1,11,1
15405.0,310.74,1,212,0
15406.0,465.15999999999997,2,89,1
15409.0,131.25,1,357,0
15410.0,1234.88,2,204,0
15416.0,588.5,3,114,1
15418.0,449.42,2,61,1
15420.0,743.0,6,70,3
15421.0,2854.98,6,21,2
15422.0,1522.27,5,15,3
15423.0,223.39,2,217,0
15424.0,214.44,1,99,1
15425.0,1941.1200000000001,4,36,3
15426.0,1134.85,5,5,3
15428.0,668.97,3,23,1
15430.0,954.75,2,103,1
15431.0,153.24,1,138,1
15432.0,149.57,1,177,0
15434.0,1525.5800000000002,6,10,3
15437.0,193.29000000000002,1,276,0
15439.0,1269.05,4,40,3
15441.0,1254.21,3,32,3
15443.0,1900.64,7,110,2
15445.0,171.0,1,226,0
15446.0,396.75,3,12,1
15447.0,337.71000000000004,4,163,0
15448.0,294.17,1,310,0
15451.0,226.86,2,70,1
15452.0,1256.63,3,26,3
15454.0,124.79,1,254,0
15455.0,38.25,1,233,0
15456.0,1656.93,7,39,2
15458.0,208.79999999999998,1,38,1
15459.0,202.82999999999998,2,53,1
15461.0,429.7,2,96,1
15462.0,502.45,1,81,1
15466.0,1225.93,3,25,3
15468.0,962.97,1,28,1
15469.0,335.7,1,74,1
15470.0,63.419999999999995,1,211,0
15471.0,837.53,2,16,1
15473.0,274.8,1,80,1
15474.0,150.35,1,231,0
15476.0,2209.98,4,16,3
15477.0,368.4,1,285,0
15478.0,541.06,1,211,0
15479.0,147.4,1,369,0
15480.0,2686.75,2,105,3
15481.0,1993.34,1,37,3
15482.0,3537.6,7,22,2
15483.0,585.42,6,21,3
15484.0,1061.69,2,176,0
15485.0,3186.01,5,9,2
15486.0,102.0,1,163,0
15487.0,231.32,1,315,0
15488.0,340.6,4,92,1
15489.0,1285.3300000000002,5,36,3
15490.0,210.85,1,66,1
15493.0,2159.78,4,25,3
15494.0,2422.02,3,114,3
15495.0,246.5,1,15,1
15496.0,146.14000000000001,1,267,0
15499.0,158.65,1,359,0
15501.0,399.95,2,40,1
15502.0,3548.34,5,4,2
15503.0,116.26,1,362,0
15504.0,338.62,3,156,1
15506.0,1058.25,3,17,3
15509.0,152.41,1,16,1
15512.0,210.58,2,26,1
15514.0,2364.56,7,15,2
15515.0,171.81,1,23,1
15518.0,2268.44,7,15,2
15519.0,344.61,2,19,1
15524.0,151.4,1,242,0
15525.0,430.78,2,9,1
15529.0,1116.72,2,2,3
15530.0,311.37,1,148,1
15532.0,2162.37,6,12,2
15534.0,162.25,1,361,0
15535.0,541.47,2,40,1
15536.0,259.09,1,45,1
15538.0,3358.3999999999996,6,173,2
15540.0,247.38,1,11,1
15542.0,855.71,3,148,3
15543.0,114.4,1,95,1
15545.0,135.32999999999998,1,7,1
15546.0,1079.1000000000001,2,242,0
15548.0,158.09,1,231,0
15549.0,652.7,5,57,3
15550.0,1635.42,8,14,2
15551.0,1243.75,6,30,3
15552.0,162.4,1,259,0
15558.0,202.68,1,275,0
15559.0,1109.4,1,204,0
15560.0,153.52,2,33,1
15561.0,1133.8,4,19,3
15562.0,536.88,2,60,1
15563.0,1459.02,3,150,3
15564.0,70.74000000000001,2,99,1
15566.0,227.87,2,28,1
15569.0,2207.74,5,26,2
15571.0,3241.92,10,22,2
15572.0,1431.78,3,16,3
15573.0,597.23,3,254,0
15574.0,774.84,3,8,3
15575.0,30.1,1,255,0
15577.0,137.15,2,359,0
15579.0,923.03,3,19,3
15580.0,1375.39,8,12,2
15583.0,95.96,1,12,1
15584.0,547.34,2,35,1
15586.0,1139.1,3,228,0
15587.0,608.4000000000001,3,28,1
15588.0,579.6,1,313,0
15590.0,1496.6,5,18,3
15591.0,217.9,3,218,0
15595.0,357.6,1,123,1
15596.0,1723.45,5,1,3
15597.0,238.8,1,211,0
15598.0,307.34,1,63,1
15599.0,488.32,1,81,1
15600.0,1199.31,4,64,3
15602.0,1932.64,8,4,2
15603.0,40.0,1,284,0
15605.0,738.57,5,9,3
15606.0,2310.83,8,26,2
15607.0,1604.21,8,179,2
15608.0,692.3,1,51,1
15613.0,433.71999999999997,1,246,0
15614.0,3147.36,4,73,2
15616.0,317.11,1,74,1
15617.0,828.5500000000001,3,32,3
15620.0,389.18,1,45,1
15623.0,2136.02,7,29,2
15625.0,1702.1399999999999,5,12,3
15626.0,391.72,1,57,1
15627.0,566.9,2,93,1
15628.0,2782.02,9,2,2
15629.0,2240.9,4,86,3
15630.0,295.05,1,280,0
15631.0,596.67,1,278,0
15634.0,311.1,1,19,1
15635.0,100.35,1,31,1
15636.0,719.82,2,73,1
15637.0,574.23,4,49,3
15638.0,2265.2,6,14,2
15639.0,639.76,2,87,1
15641.0,3458.35,8,32,2
15642.0,105.78000000000002,1,365,0
15645.0,443.16,2,50,1
15646.0,526.97,3,8,1
15647.0,169.0,1,51,1
15649.0,1354.35,3,3,3
15650.0,553.88,2,157,0
15651.0,612.76,2,56,1
15652.0,1068.2,4,23,3
15658.0,1399.3700000000001,4,8,3
15659.0,226.04,2,22,1
15660.0,1212.13,7,1,3
15661.0,906.15,6,15,3
15662.0,283.73,2,297,0
15664.0,845.1,3,85,3
15665.0,1764.86,3,47,3
15666.0,632.9399999999999,2,108,1
15670.0,152.15,1,192,0
15672.0,45.300000000000004,1,361,0
15673.0,3478.09,5,87,2
15675.0,218.35,1,40,1
15677.0,648.4,2,57,1
15678.0,1473.24,2,31,3
15680.0,3173.9,8,2,2
15681.0,1563.54,9,15,2
15682.0,318.24,2,235,0
15683.0,330.79,1,109,1
15684.0,173.95,3,183,0
15685.0,55.980000000000004,1,86,1
15686.0,90.0,1,56,1
15688.0,190.57,1,54,1
15689.0,266.93,1,253,0
15691.0,434.5,3,30,1
15693.0,37.5,1,295,0
15695.0,721.06,2,233,0
15696.0,1170.1100000000001,5,59,3
15697.0,246.75,1,325,0
15698.0,46.2,1,260,0
15702.0,112.57000000000001,1,112,1
15704.0,1441.04,2,138,3
15708.0,969.19,3,5,3
15709.0,194.6,1,225,0
15710.0,898.87,1,53,1
15711.0,420.25,2,192,0
15712.0,2400.05,7,15,2
15713.0,654.09,3,2,1
15714.0,453.93,3,89,1
15715.0,658.02,5,191,3
15716.0,1911.03,8,5,2
15717.0,456.70000000000005,4,57,3
15718.0,293.79,1,176,0
15720.0,140.49,1,186,0
15722.0,3022.79,6,81,2
15723.0,740.0,3,47,1
15724.0,92.6,1,36,1
15726.0,321.91,1,26,1
15728.0,544.6,2,15,1
15729.0,107.55000000000001,2,36,1
15730.0,605.7,2,17,1
15731.0,125.3,1,189,0
15732.0,1387.95,9,8,2
15734.0,923.85,2,72,1
15735.0,327.68,1,57,1
15736.0,1767.12,2,71,3
15741.0,208.62,2,94,1
15742.0,156.87,1,255,0
15747.0,1553.17,6,11,3
15748.0,465.45000000000005,2,85,1
15751.0,1380.44,11,96,2
15752.0,1557.96,3,8,3
15754.0,2579.04,6,129,2
15755.0,3628.87,11,15,2
15757.0,2225.94,4,22,3
15759.0,577.8900000000001,4,147,3
15761.0,143.05,1,78,1
15764.0,1223.1100000000001,2,70,3
15765.0,370.63,1,302,0
15766.0,516.0,2,92,1
15770.0,321.45,1,248,0
15771.0,1006.54,3,240,0
15772.0,280.88,1,54,1
15773.0,138.84,1,45,1
15774.0,1016.29,5,54,3
15775.0,45.6,1,267,0
15777.0,715.5,3,32,1
15778.0,307.95,1,67,1
15779.0,124.08000000000001,2,99,1
15782.0,1399.36,1,66,1
15784.0,848.3299999999999,2,103,1
15785.0,3640.96,11,15,2
15786.0,3582.62,2,53,2
15788.0,221.82999999999998,1,144,1
15789.0,1610.71,5,67,3
15791.0,1995.65,3,165,3
15792.0,933.84,2,35,1
15793.0,1433.96,5,14,3
15794.0,777.0,2,372,0
15795.0,1369.8600000000001,7,66,2
15796.0,2463.02,9,10,2
15797.0,613.6800000000001,2,217,0
15798.0,1535.37,3,128,3
15799.0,537.1999999999999,1,54,1
15800.0,530.18,5,89,3
15803.0,1513.84,3,81,3
15807.0,913.62,2,44,1
15809.0,758.67,2,95,1
15810.0,1607.06,4,22,3
15811.0,1463.78,2,1,3
15812.0,3400.33,7,71,2
15814.0,689.11,2,29,1
15816.0,144.14999999999998,2,178,0
15817.0,2766.4,3,56,3
15818.0,340.5,1,224,0
15819.0,2029.34,6,67,2
15822.0,954.59,4,129,3
15824.0,890.94,2,89,1
15826.0,943.97,1,204,0
15828.0,1108.82,1,11,1
15833.0,80.4,1,373,0
15834.0,1539.24,3,12,3
15837.0,385.03000000000003,1,121,1
15841.0,1518.35,5,22,3
15842.0,548.8,2,29,1
15845.0,714.51,3,172,0
15846.0,107.01,1,21,1
15847.0,433.3,3,64,1
15848.0,137.99,1,257,0
15850.0,771.87,4,12,3
15851.0,109.73,1,162,0
15852.0,96.55,1,162,0
15854.0,2609.16,9,12,2
15855.0,340.48,1,112,1
15857.0,273.48,1,66,1
15858.0,2508.77,9,3,2
15859.0,438.46,1,68,1
15860.0,1496.3,10,4,2
15861.0,1213.98,4,92,3
15862.0,2028.49,10,9,2
15863.0,286.26,3,253,0
15864.0,244.44000000000003,1,17,1
15865.0,1346.29,2,49,3
15868.0,94.53,1,219,0
15869.0,171.47,1,262,0
15870.0,506.02,3,32,1
15871.0,33.099999999999994,1,73,1
15872.0,413.0,2,14,1
15873.0,313.91999999999996,4,135,1
15875.0,108.52,1,282,0
15876.0,1449.1399999999999,2,45,3
15878.0,330.77,2,197,0
15879.0,1137.8,4,40,3
15880.0,329.03000000000003,1,5,1
15882.0,977.34,6,4,3
15884.0,244.60000000000002,2,68,1
15886.0,871.78,3,52,3
15887.0,1027.15,3,42,3
15888.0,260.85,2,36,1
15889.0,1274.95,7,5,2
15890.0,535.65,5,30,3
15892.0,128.2,1,305,0
15893.0,305.28000000000003,1,117,1
15894.0,150.79000000000002,1,5,1
15899.0,56.25,1,4,1
15900.0,549.29,3,49,1
15901.0,318.14,3,87,1
15902.0,145.01,1,16,1
15905.0,114.69,1,179,0
15906.0,962.5,3,10,3
15908.0,758.62,2,126,1
15910.0,1432.29,7,36,2
15911.0,1683.79,8,259,2
15912.0,810.08,7,72,3
15913.0,6.300000000000001,1,170,0
15914.0,205.99,2,14,1
15915.0,364.24,1,37,1
15916.0,1874.83,7,2,2
15917.0,407.07,4,242,0
15918.0,248.65,1,267,0
15919.0,214.07999999999998,1,4,1
15920.0,401.64,5,60,3
15921.0,442.58,3,32,1
15922.0,369.5,1,9,1
15923.0,127.08,1,8,1
15924.0,102.82,1,367,0
15926.0,134.44,1,178,0
15927.0,106.54,1,283,0
15928.0,293.53,1,292,0
15929.0,594.0,1,280,0
15931.0,239.9,1,64,1
15934.0,2190.66,2,53,3
15936.0,282.79,2,15,1
15938.0,330.23,4,92,1
15939.0,2904.83,1,10,3
15941.0,405.0,1,273,0
15943.0,271.28999999999996,2,285,0
15944.0,1839.1399999999999,3,29,3
15945.0,646.27,4,1,3
15946.0,2304.18,3,138,3
15948.0,553.85,1,60,1
15951.0,304.95,1,17,1
15953.0,1990.8,11,5,2
15954.0,187.8,1,225,0
15956.0,617.6,2,187,0
15957.0,492.36,2,56,1
15958.0,357.77,3,39,1
15959.0,542.89,3,318,0
15960.0,410.95,4,10,1
15961.0,451.28999999999996,1,15,1
15962.0,289.48,1,85,1
15964.0,269.21000000000004,1,299,0
15965.0,2119.26,10,3,2
15966.0,426.53000000000003,1,86,1
15967.0,2568.32,10,15,2
15968.0,401.8,1,24,1
15969.0,460.95,2,61,1
15970.0,703.22,1,234,0
15971.0,1702.98,6,21,2
15972.0,1769.33,5,92,3
15973.0,665.62,2,2,1
15976.0,1252.67,4,46,3
15978.0,2180.64,2,68,3
15979.0,329.22,1,238,0
15982.0,324.51,1,241,0
15983.0,2458.9,6,1,2
15985.0,1572.8600000000001,5,72,3
15986.0,186.3,1,17,1
15987.0,216.7,2,4,1
15988.0,579.61,2,187,0
15989.0,368.31,2,11,1
15990.0,1205.64,5,130,3
15991.0,150.55,1,170,0
15992.0,854.61,2,32,1
15994.0,761.4100000000001,2,47,1
15995.0,694.54,1,50,1
15996.0,617.07,2,2,1
15999.0,20.4,1,371,0
16001.0,583.39,1,17,1
16002.0,169.21,1,261,0
16003.0,2878.46,5,17,2
16004.0,2146.39,5,110,2
16005.0,1786.3600000000001,6,11,2
16006.0,231.42,1,23,1
16007.0,1359.25,3,19,3
16010.0,1302.46,8,12,2
16012.0,1563.3,2,37,3
16014.0,453.45,2,44,1
16016.0,980.91,4,2,3
16017.0,1333.7,4,53,3
16018.0,289.23,2,32,1
16021.0,487.03,2,31,1
16024.0,232.96,2,47,1
16027.0,1113.74,9,93,2
16028.0,82.2,1,231,0
16032.0,1965.72,6,92,2
16033.0,1985.6299999999999,8,5,2
16034.0,473.62,3,30,1
16035.0,217.73,1,196,0
16036.0,1797.92,2,60,3
16037.0,654.32,2,180,0
16039.0,456.4,2,59,1
16040.0,1103.35,4,66,3
16042.0,1067.85,3,15,3
16043.0,1082.6000000000001,4,15,3
16044.0,340.84000000000003,1,71,1
16045.0,2094.23,4,52,3
16046.0,235.78,1,198,0
16048.0,818.7900000000001,4,9,3
16049.0,777.34,3,11,3
16050.0,162.8,2,19,1
16051.0,188.44,1,317,0
16053.0,2122.89,4,49,3
16054.0,1327.98,3,54,3
16057.0,1591.73,3,155,3
16058.0,62.7,1,42,1
16059.0,1718.66,7,3,2
16060.0,541.95,3,36,1
16061.0,89.65,1,67,1
16062.0,1709.83,4,15,3
16064.0,109.31,1,361,0
16065.0,1992.13,8,1,2
16067.0,3269.11,3,198,2
16068.0,115.73,1,229,0
16069.0,457.7,1,53,1
16071.0,750.5600000000001,3,163,0
16072.0,3595.77,3,64,2
16074.0,252.5,1,26,1
16075.0,736.9300000000001,2,138,1
16077.0,2300.4,1,261,0
16078.0,283.79,1,305,0
16080.0,385.40000000000003,2,21,1
16081.0,1637.14,4,2,3
16082.0,106.75,1,306,0
16083.0,1033.8,2,18,1
16085.0,1343.2,7,16,2
16086.0,1743.6,6,3,2
16087.0,1739.92,5,25,3
16088.0,1437.43,2,211,0
16089.0,263.49,2,22,1
16090.0,180.56,1,260,0
16092.0,770.08,3,140,1
16094.0,2617.33,7,11,2
16095.0,447.05,1,92,1
16096.0,1264.3500000000001,3,52,3
16098.0,2435.67,8,9,2
16099.0,841.3,4,53,3
16100.0,582.64,1,98,1
16101.0,1938.46,3,70,3
16104.0,2476.25,8,54,2
16105.0,2049.23,4,74,3
16108.0,1393.42,3,70,3
16109.0,327.6,1,334,0
16110.0,460.64,1,158,0
16111.0,549.33,1,64,1
16115.0,892.92,4,33,3
16117.0,422.19,2,38,1
16119.0,1297.45,6,30,3
16120.0,1658.3700000000001,2,58,3
16121.0,595.38,3,26,1
16122.0,316.92,3,2,1
16124.0,1523.49,3,54,3
16127.0,145.06,1,362,0
16128.0,1920.83,6,16,2
16129.0,1396.05,3,43,3
16130.0,987.48,4,58,3
16132.0,664.1999999999999,2,180,0
16134.0,1527.25,3,59,3
16135.0,301.9,1,219,0
16136.0,237.42,1,299,0
16137.0,422.7,1,316,0
16138.0,910.35,3,14,3
16139.0,475.74,2,358,0
16140.0,832.4200000000001,2,7,1
16141.0,335.54,1,53,1
16143.0,2485.89,7,5,2
16145.0,3005.9500000000003,8,24,2
16146.0,212.25,1,84,1
16147.0,2023.91,4,36,3
16148.0,310.3,1,72,1
16149.0,141.70000000000002,1,65,1
16150.0,2342.57,6,8,2
16153.0,3309.2599999999998,6,56,2
16155.0,796.9,5,17,3
16156.0,3096.14,11,18,2
16158.0,628.32,9,158,2
16159.0,884.59,3,106,3
16163.0,1992.98,5,1,3
16165.0,79.9,1,141,1
16166.0,435.83,2,64,1
16167.0,1386.1200000000001,5,50,3
16172.0,744.34,3,109,1
16174.0,1237.2,4,127,3
16175.0,798.85,3,107,3
16176.0,2052.69,4,57,3
16177.0,1915.36,7,72,2
16178.0,414.7,1,37,1
16182.0,3354.0,5,74,2
16183.0,739.1,3,30,1
16185.0,115.31,1,200,0
16188.0,105.80000000000001,1,44,1
16190.0,2508.4700000000003,7,30,2
16192.0,351.3,1,371,0
16193.0,315.98,1,46,1
16194.0,308.59999999999997,1,11,1
16195.0,323.25,1,359,0
16196.0,93.3,1,124,1
16197.0,2016.71,9,105,2
16198.0,629.36,1,73,1
16199.0,942.75,7,28,3
16201.0,248.65,1,51,1
16202.0,2136.72,8,53,2
16203.0,521.64,3,8,1
16204.0,534.53,2,16,1
16205.0,1062.48,3,32,3
16206.0,2040.06,9,23,2
16208.0,2776.19,8,30,2
16209.0,1884.16,4,18,3
16211.0,543.5699999999999,2,57,1
16212.0,603.37,2,254,0
16214.0,975.5,1,71,1
16218.0,1355.29,7,9,2
16219.0,40.8,1,136,1
16221.0,1324.35,7,3,2
16222.0,498.5,1,357,0
16223.0,1087.05,2,10,1
16224.0,321.24,1,23,1
16225.0,1762.99,10,38,2
16226.0,417.05,2,14,1
16227.0,713.0,2,130,1
16228.0,885.71,3,21,3
16229.0,1857.26,4,17,3
16231.0,1074.47,4,15,3
16232.0,1722.09,3,56,3
16233.0,1429.03,7,2,2
16234.0,333.18,3,112,1
16235.0,1186.4,4,11,3
16237.0,136.65,1,73,1
16238.0,63.66,1,58,1
16239.0,1078.0,4,18,3
16241.0,1677.15,4,5,3
16244.0,1056.63,1,8,1
16246.0,821.35,2,95,1
16250.0,401.94,2,9,1
16251.0,128.31,1,148,1
16252.0,295.09000000000003,1,18,1
16253.0,3538.34,5,56,2
16254.0,967.44,3,14,3
16255.0,2284.34,8,1,2
16256.0,826.9399999999999,2,129,1
16259.0,340.94,3,46,1
16261.0,312.62,2,22,1
16262.0,755.15,1,14,1
16263.0,348.16,1,59,1
16264.0,823.53,2,74,1
16265.0,1338.17,3,22,3
16266.0,896.06,7,59,3
16267.0,186.66,1,227,0
16269.0,717.57,1,73,1
16271.0,1978.18,4,106,3
16273.0,318.34000000000003,2,284,0
16274.0,331.55,1,9,1
16275.0,1591.24,2,110,3
16276.0,1818.79,2,115,3
16277.0,188.69,1,369,0
16278.0,551.46,2,116,1
16280.0,238.05,1,361,0
16281.0,1361.96,2,59,3
16282.0,1139.28,2,123,3
16283.0,2779.51,3,54,3
16284.0,205.8,1,29,1
16285.0,176.9,1,282,0
16286.0,328.95,2,113,1
16287.0,864.48,4,12,3
16288.0,129.85,1,106,1
16289.0,136.31,1,98,1
16290.0,1957.7,4,100,3
16292.0,951.51,4,16,3
16293.0,2408.96,6,3,2
16294.0,126.05000000000001,1,112,1
16296.0,1313.67,4,262,0
16298.0,487.5,4,33,3
16299.0,193.65,1,113,1
16300.0,1367.32,3,66,3
16301.0,107.33,1,372,0
16303.0,2567.64,4,28,2
16304.0,381.66,1,330,0
16306.0,560.55,2,3,1
16307.0,1194.92,3,65,3
16308.0,2560.0,3,42,3
16310.0,460.08,2,50,1
16312.0,171.15,1,68,1
16314.0,1491.4,3,25,3
16315.0,176.34,1,172,0
16316.0,2806.0,5,16,2
16317.0,850.86,2,186,0
16321.0,230.9,2,262,0
16323.0,146.16,1,213,0
16325.0,3003.26,9,60,2
16326.0,1587.03,10,19,2
16328.0,310.83,1,199,0
16329.0,1664.92,4,63,3
16330.0,373.46999999999997,4,60,1
16331.0,2037.7,6,68,2
16332.0,414.69,4,67,1
16334.0,263.73,1,128,1
16335.0,2753.52,7,187,2
16336.0,3517.69,4,56,2
16340.0,961.93,2,75,1
16341.0,1878.92,3,73,3
16343.0,285.54,1,43,1
16344.0,741.3199999999999,3,145,1
16345.0,613.33,1,119,1
16346.0,224.51,1,21,1
16347.0,2595.51,9,24,2
16348.0,328.77,1,66,1
16350.0,1137.42,5,10,3
16354.0,723.66,3,15,1
16355.0,416.35,1,11,1
16356.0,204.10000000000002,3,12,1
16357.0,209.49,1,17,1
16358.0,892.1500000000001,1,30,1
16359.0,946.83,7,12,3
16362.0,212.17,1,73,1
16365.0,1766.78,7,3,2
16366.0,1220.83,3,218,0
16367.0,549.8100000000001,1,19,1
16368.0,141.53,1,71,1
16369.0,1111.15,4,72,3
16371.0,157.2,1,84,1
16372.0,934.58,3,45,3
16373.0,309.49,2,18,1
16374.0,1250.77,3,38,3
16375.0,104.0,2,106,1
16377.0,632.28,1,253,0
16381.0,247.85,2,31,1
16382.0,353.1,2,44,1
16383.0,2244.23,5,32,2
16384.0,774.4499999999999,2,65,1
16385.0,473.69,3,2,1
16386.0,765.59,1,23,1
16387.0,788.1,4,31,3
16388.0,186.05,1,289,0
16390.0,467.5,3,172,0
16391.0,1048.86,4,36,3
16392.0,537.56,2,49,1
16393.0,2441.61,11,5,2
16395.0,2035.5,9,29,2
16396.0,137.8,1,112,1
16397.0,123.13,1,264,0
16399.0,222.20000000000002,1,25,1
16400.0,2755.92,8,31,2
16401.0,2749.13,11,15,2
16402.0,205.65,1,5,1
16406.0,374.01,2,86,1
16407.0,681.97,4,25,3
16408.0,231.93,1,227,0
16409.0,3629.76,7,16,2
16410.0,130.32,1,370,0
16411.0,673.24,3,5,1
16412.0,457.2,4,29,3
16413.0,259.83,1,11,1
16414.0,424.96000000000004,3,67,1
16415.0,496.49,2,219,0
16416.0,1906.48,6,26,2
16417.0,35.7,1,128,1
16418.0,397.62,2,44,1
16419.0,504.99,2,213,0
16420.0,75.0,1,32,1
16421.0,526.27,3,12,1
16424.0,309.5,1,18,1
16428.0,638.49,3,49,1
16430.0,802.09,5,17,3
16433.0,200.26,1,44,1
16434.0,1161.89,5,82,3
16435.0,1003.0699999999999,3,148,3
16436.0,319.14,3,304,0
16437.0,301.25,2,17,1
16439.0,310.70000000000005,1,358,0
16440.0,216.3,1,129,1
16441.0,631.98,3,53,1
16442.0,282.68,2,240,0
16443.0,162.24,1,156,0
16445.0,352.65,3,22,1
16447.0,471.19,2,226,0
16448.0,178.13,1,107,1
16450.0,1193.81,2,220,0
16451.0,746.1800000000001,2,197,0
16452.0,332.17,2,266,0
16453.0,251.71,2,166,0
16454.0,1.55,1,247,0
16455.0,2535.69,6,7,2
16459.0,71.78999999999999,1,365,0
16461.0,1396.91,2,226,0
16465.0,746.24,2,56,1
16466.0,2171.13,8,19,2
16467.0,2869.16,7,144,2
16468.0,712.62,2,106,1
16469.0,178.48000000000002,1,150,1
16470.0,1664.08,7,32,2
16471.0,966.03,3,29,3
16472.0,789.6,2,70,1
16473.0,154.72,1,10,1
16476.0,350.35,1,67,1
16477.0,1825.56,5,7,3
16481.0,453.38,1,318,0
16485.0,1923.54,4,68,3
16486.0,134.36,1,173,0
16487.0,209.4,2,213,0
16489.0,303.7,2,16,1
16490.0,205.41000000000003,1,72,1
16491.0,801.66,1,49,1
16492.0,385.56,1,176,0
16493.0,780.46,3,80,3
16496.0,731.25,3,67,1
16499.0,2212.89,6,10,2
16500.0,443.05,3,10,1
16501.0,1191.23,1,19,1
16502.0,258.55,2,256,0
16503.0,2182.41,7,31,2
16507.0,142.71,1,208,0
16508.0,240.95,1,266,0
16510.0,1757.25,6,8,2
16511.0,842.16,3,33,3
16515.0,1554.92,5,15,3
